report_period,report_year,report_month,source_file,project_code,project_name,agency,approval_date,original_doc,revised_doc,anticipated_doc,original_cost_cr,revised_cost_cr,anticipated_cost_cr,cost_overrun_cr,cost_overrun_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,financial_vs_physical_gap_pct,time_overrun_months,delay_risk_level,root_cause_category,delay_narrative,sector,state,cost_escalation_ratio,expenditure_burn_ratio,log_original_cost,fund_drain_anomaly_flag,planned_duration_months,root_cause,delay_duration_days,risk_level,id
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N26000050,GSM EQUIPMENT-480K LINES(2G) & 220K LINES(3G) IN(BHARAT SANCHAR NIGAM LIMITED),2G,,03/2009,,03/2009,335.91,,335.91,0.0,0.0,182.45,54.32,54.32,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.543,5.82,0,36.0,On Schedule,0,Low,902
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N26000043,GSM EQUIPMENT OF 3125K LINES(2G) AND 625K LINES(3(BHARAT SANCHAR NIGAM LIMITED),2G,,09/2009,,09/2009,1799.94,,1799.94,0.0,0.0,309.79,17.21,17.21,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.172,7.496,0,36.0,On Schedule,0,Low,903
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N26000040,GSM EQUIPMENT OF 216650 LINES(2G) PH-5.1(BHARAT SANCHAR NIGAM LIMITED),2G,,03/2009,,03/2009,192.48,,192.48,0.0,0.0,119.45,62.06,62.06,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.621,5.265,0,36.0,On Schedule,0,Low,904
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N26000039,GSM EQUIPMENT OF 900K LINES(2G) AND 300K LINES(3G)(BHARAT SANCHAR NIGAM LIMITED),2G,,12/2008,,12/2008,601.49,,601.49,0.0,0.0,496.2,82.5,82.5,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.825,6.401,0,36.0,On Schedule,0,Low,905
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000100,PONDICHERY - TINDIVANAU NH-66(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,07/2010,,07/2010,285.0,,359.4,74.4,26.11,359.4,100.0,126.11,26.11,0.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.261,1.261,5.656,1,36.0,On Schedule,0,Medium,906
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000097,"JHANSI TO LALITPUR, NH-26(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,09/2009,,09/2009,276.09,,295.4,19.31,6.99,295.4,100.0,106.99,6.99,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.07,1.07,5.624,0,36.0,On Schedule,0,Low,907
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106299,"LALITPUR TO SAGAR, NH-26 (NHAI)(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NHAI,,11/2008,,11/2008,198.0,,198.0,0.0,0.0,187.3,94.6,94.6,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.946,5.293,0,36.0,On Schedule,0,Low,908
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106276,"MADURAI-ARUPKOTTAI-TUTICORIN, KM.138.8 TO KM.264.5, NH-45 B(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,11/2010,,11/2010,629.0,,910.0,281.0,44.67,910.0,100.0,144.67,44.67,0.0,High,General Execution Delay,,Road Transport & Highways,Tamil Nadu,1.447,1.447,6.446,1,36.0,On Schedule,0,High,909
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106246,"GORAKHPUR-AYODHYA (LMNHP-5),NH-28, KM.208.00 TO KM.164.00(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,10/2008,,10/2008,227.0,,403.6,176.6,77.8,403.6,100.0,177.8,77.8,0.0,High,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.778,1.778,5.429,1,36.0,On Schedule,0,High,910
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000023,TRANSMISSION SYSTEM ASSOCIATEDWITH URI-II(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,05/2011,,05/2011,238.25,,238.25,0.0,0.0,220.82,92.68,92.68,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.927,5.478,0,36.0,On Schedule,0,Low,911
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N16000052,DAHEJ-VIJAYPUR PIPE LINE PROJECT(PHASE-II)(GAS AUTHORITY OF INDIA LIMITED),GAS AUTHORITY OF INDIA LIMITED,,10/2010,,10/2010,4429.38,,4429.38,0.0,0.0,2325.6,52.5,52.5,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.525,8.396,0,36.0,On Schedule,0,Low,912
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,100100054,"SECOND PHASE EXPANSION OF CAPTIVE ALUMINIUM,SMELTER AND POWE(NATIONAL ALUMINUM COMPANY LIMITED (NALCO))",NALCO,,12/2008,,12/2008,4091.51,,4183.0,91.49,2.24,4183.0,100.0,102.24,2.24,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.022,1.022,8.317,0,36.0,On Schedule,0,Low,913
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000117,ZIRAKPUR(HARYANA) -PARWANOO(HIMACHAL PRADESH)(NATIONAL HIGHWAYS AUTHORITY OF INDIA),HARYANA,,08/2010,,08/2010,295.0,,763.8,468.8,158.92,763.8,100.0,258.92,158.92,0.0,High,General Execution Delay,,Road Transport & Highways,Haryana,2.589,2.589,5.69,1,36.0,On Schedule,0,High,914
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000058,NORTHERN REGION SYSTEM STRENGHTENING SCHEME- XVII(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,08/2011,,08/2011,210.79,,210.79,0.0,0.0,169.6,80.46,80.46,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.805,5.356,0,36.0,On Schedule,0,Low,915
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000032,SIMHADRI STPP STAGE -II(NATIONAL THERMAL POWER CORPORATION),NATIONAL THERMAL POWER CORPORATION,,05/2011,,05/2011,5103.39,,5103.39,0.0,0.0,4405.0,86.32,86.32,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.863,8.538,0,36.0,On Schedule,0,Low,916
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N16000126,12/2010 736.18 90 WIND ENERGY(GAS AUTHORITY OF INDIA LIMITED),GAS AUTHORITY OF INDIA LIMITED,,-,,-,616.0,,616.0,0.0,0.0,344.74,55.96,55.96,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.56,6.425,0,36.0,On Schedule,0,Low,917
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N16000083,REFRIGERATED LPG STORAGE AT JNPT(BHARAT PETROLEUM CORPORATION LIMITED),BHARAT PETROLEUM CORPORATION LIMITED,,09/2010,,09/2010,304.4,,304.4,0.0,0.0,271.0,89.03,89.03,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.89,5.722,0,36.0,On Schedule,0,Low,918
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100116,RAJKOT-VERAVAL (GC) AND WANSJALIYA-JETALSAR GC AN(WESTERN RAILWAY),GC,,03/1996,,03/1996,112.53,,509.5700000000001,397.04,352.83,509.57,100.0,452.83,352.83,0.0,High,General Execution Delay,,Railways,Gujarat,4.528,4.528,4.732,1,36.0,On Schedule,0,High,919
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N16000040,MSQ QUALITY UP GRADATION PROJECT AT BONGAIGAON REF(INDIAN OIL CORPORATION LIMITED),INDIAN OIL CORPORATION LIMITED,,12/2009,,12/2009,293.6,,293.6,0.0,0.0,234.81,79.98,79.98,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Uttar Pradesh,1.0,0.8,5.686,0,36.0,On Schedule,0,Low,920
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,280100002,DELHI MRTS PHASE-II PROJECT(DELHI METRO RAIL CORPORATION),DELHI METRO RAIL CORPORATION,,06/2010,,06/2010,8676.0,,18304.3,9628.3,110.98,18304.3,100.0,210.98,110.98,0.0,High,General Execution Delay,,Railways,Delhi & NCR,2.11,2.11,9.068,1,36.0,On Schedule,0,High,921
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N26000037,NIB-II PROJECT RURAL BROADBAND(BHARAT SANCHAR NIGAM LIMITED),BHARAT SANCHAR NIGAM LIMITED,,02/2008,,02/2008,312.86,,312.86,0.0,0.0,204.43,65.34,65.34,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.653,5.749,0,36.0,On Schedule,0,Low,922
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106256,"MEERUT-MUZAFFARNAGAR, NH-58 PHASE-III, KM.52.25 TO KM.131.00(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,03/2009,,03/2009,359.0,,870.6,511.6,142.51,870.6,100.0,242.51,142.51,0.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,2.425,2.425,5.886,1,36.0,On Schedule,0,High,923
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106222,"AYODHYA - LUCKNOW (LMNHP-I) NH-28, KM.45 TO KM.8.2(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,10/2008,,10/2008,193.0,,338.7,145.7,75.49,338.7,100.0,175.49,75.49,0.0,High,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.755,1.755,5.268,1,36.0,On Schedule,0,High,924
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100185,"AJMER-UDAIPUR-CHITTAURGARH (GC),NWR(NORTH WESTERN RAILWAY)",GC,,-,,-,262.0,,548.54,286.54,109.37,548.54,100.0,209.37,109.37,0.0,High,General Execution Delay,,Railways,Rajasthan,2.094,2.094,5.572,1,36.0,On Schedule,0,High,925
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000040,EST. OF 400/220 KV GIS POOLING STATION NEAR CHAMER(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,09/2010,,09/2010,262.1,,262.1,0.0,0.0,164.0,62.57,62.57,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.626,5.573,0,36.0,On Schedule,0,Low,926
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106203,IMPROVEMENT OF ACCESS OF GQ WITHIN CHENNAI CITY(NHAI) OTHERS(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NHAI,,04/2007,,04/2007,210.0,,672.97,462.97,220.46,672.97,100.0,320.46,220.46,0.0,High,General Execution Delay,,Road Transport & Highways,Tamil Nadu,3.205,3.205,5.352,1,36.0,On Schedule,0,High,927
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100187,"SURENDRANAGAR-BHAVNAGAR(GC),WR(WESTERN RAILWAY)",GC,,03/2004,,03/2004,437.4,,544.35,106.95,24.45,544.35,100.0,124.45,24.45,0.0,Medium,General Execution Delay,,Railways,Multi-State / Central,1.245,1.245,6.083,1,36.0,On Schedule,0,Medium,928
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N16000053,COMPRESSOR STATIONS (VIJAYPUR AND JHABUA) PHASE- I(GAS AUTHORITY OF INDIA LIMITED),VIJAYPUR AND JHABUA,,04/2011,,04/2011,1512.0,,1512.0,0.0,0.0,846.61,55.99,55.99,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.56,7.322,0,36.0,On Schedule,0,Low,929
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000099,TRICHY - DINDIGUAL NH-45(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,07/2010,,07/2010,576.0,,661.4,85.4,14.83,661.4,100.0,114.83,14.83,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.148,1.148,6.358,0,36.0,On Schedule,0,Low,930
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000090,KOSI BRIDGE INCLUDING APPROACHES AND GUIDE BOND AN(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,03/2010,,03/2010,418.04,,418.04,0.0,0.0,343.3,82.12,82.12,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,1.0,0.821,6.038,0,36.0,On Schedule,0,Low,931
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000036,SITAPUR-LUCKNOW(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,06/2009,,06/2009,322.0,,553.7,231.7,71.96,553.7,100.0,171.96,71.96,0.0,High,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.72,1.72,5.778,1,36.0,On Schedule,0,High,932
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106291,KASIA TO GORAKHPUR (NH-28)(NHAI)(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NHAI,,12/2008,,12/2008,242.0,,434.1,192.1,79.38,434.1,100.0,179.38,79.38,0.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.794,1.794,5.493,1,36.0,On Schedule,0,High,933
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100322,PRATAPNAGAR-CHOTA UDAIPUR (GC) (WR)(WESTERN RAILWAY),GC,,03/2008,,03/2008,148.61,,260.07,111.46,75.0,260.07,100.0,175.0,75.0,0.0,High,General Execution Delay,,Railways,Rajasthan,1.75,1.75,5.008,1,36.0,On Schedule,0,High,934
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100251,VILLUPURAM-KATPADI (GC)(SR)(SOUTHERN RAILWAY),GC,,-,,-,175.0,,538.69,363.69,207.82,538.69,100.0,307.82,207.82,0.0,High,General Execution Delay,,Railways,Multi-State / Central,3.078,3.078,5.17,1,36.0,On Schedule,0,High,935
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000059,TRANSMISSION SYSTEM ASSOCIATED WITH KORBA III GENE(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,06/2011,,06/2011,276.61,,276.61,0.0,0.0,199.16,72.0,72.0,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.72,5.626,0,36.0,On Schedule,0,Low,936
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,260100100,EAST-WEST TRANSNISSION CORRIDOR STRENGTHNING SCHEME(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,06/2009,,06/2009,803.7,,803.7,0.0,0.0,667.01,82.99,82.99,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.83,6.69,0,36.0,On Schedule,0,Low,937
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,180100256,KOTESWAR TRANSMISSION SYSTEM (PGCIL)(POWER GRID CORPORATION OF INDIA LIMITED),PGCIL,,06/2008,,06/2008,260.34,,260.34,0.0,0.0,184.25,70.77,70.77,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.708,5.566,0,36.0,On Schedule,0,Low,938
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N16000080,CAPACITY EXP. CUM MODERNISATION PH-II(BHARAT PETROLEUM CORPORATION LIMITED),BHARAT PETROLEUM CORPORATION LIMITED,,12/2009,,12/2009,2591.8,,3265.1000000000004,673.3,25.98,3265.1,100.0,125.98,25.98,0.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.26,1.26,7.86,1,36.0,On Schedule,0,Medium,939
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000119,KALGHAT-MP/MAHARASHTRA BORDER KM 16.6- 84.70(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,05/2010,,05/2010,549.0,,815.0,266.0,48.45,815.0,100.0,148.45,48.45,0.0,High,General Execution Delay,,Road Transport & Highways,Maharashtra,1.485,1.485,6.31,1,36.0,On Schedule,0,High,940
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106289,NAGAON BYPASS (NH-37)(NHAI)(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NHAI,,06/2008,,06/2008,230.0,,312.0,82.0,35.65,312.0,100.0,135.65,35.65,0.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.357,1.357,5.442,1,36.0,On Schedule,0,Medium,941
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106262,"GONDE-VADAPE(THANE), NH-3, KM.440/000 TO KM.539/500(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",THANE,,04/2009,,04/2009,579.0,,765.9,186.9,32.28,765.9,100.0,132.28,32.28,0.0,Medium,General Execution Delay,,Road Transport & Highways,Maharashtra,1.323,1.323,6.363,1,36.0,On Schedule,0,Medium,942
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N22000056,"SHIMOGA-TALAGUPPA (SWR), GC(SOUTH WESTERN RAILWAY)",SWR,,-,,-,46.0,,244.16,198.16,430.78,244.16,100.0,530.78,430.78,0.0,High,General Execution Delay,,Railways,Multi-State / Central,5.308,5.308,3.85,1,36.0,On Schedule,0,High,943
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100278,"HAPUR-KANKATHER (LD),NR(NORTHERN RAILWAY)",LD,,03/2007,,03/2007,106.64,,147.32,40.68,38.15,147.32,100.0,138.15,38.15,0.0,Medium,General Execution Delay,,Railways,Multi-State / Central,1.381,1.381,4.679,1,36.0,On Schedule,0,Medium,944
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100264,DEOGHAR-DUMKA NEW BG LINE (DOUBL.)(ER)(EASTERN RAILWAYS),DOUBL.,,12/2006,,12/2006,180.73,,352.32,171.59,94.94,352.32,100.0,194.94,94.94,0.0,High,General Execution Delay,,Railways,Multi-State / Central,1.949,1.949,5.203,1,36.0,On Schedule,0,High,945
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000037,THRISSUR TO ANGAMALI (NH-47)(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,03/2009,,03/2009,312.5,,604.4,291.9,93.41,604.4,100.0,193.41,93.41,0.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.934,1.934,5.748,1,36.0,On Schedule,0,High,946
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000030,RINGBUNDS TO JHAJHANPUR (BR-6)(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,06/2008,,06/2008,340.0,,570.0,230.0,67.65,570.0,100.0,167.65,67.65,0.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.676,1.676,5.832,1,36.0,On Schedule,0,High,947
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000050,41 WESTERN REGION STRENGHTENING SCHEME-IX(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,01/2011,,01/2011,230.89,,230.89,0.0,0.0,98.2,42.53,42.53,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.425,5.446,0,36.0,On Schedule,0,Low,948
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000043,TRANSMISSION SYSTEM ASSOCIATED WITH FARAKKA- III(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,06/2011,,06/2011,204.07,,204.07,0.0,0.0,129.6,63.51,63.51,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.635,5.323,0,36.0,On Schedule,0,Low,949
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106225,"AYODHYA - LUCKNOW (LMNHP-II) KM.93.075 TO KM.45, NH- 28(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,10/2008,,10/2008,217.0,,352.26,135.26,62.33,352.26,100.0,162.33,62.33,0.0,High,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.623,1.623,5.384,1,36.0,On Schedule,0,High,950
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,160100168,"C2-C3 AND LPG RECOVERY FROM LNG, DAHEJ (ONGC)(OIL & NATURAL GAS CORPORATION LIMITED)",ONGC,,05/2008,,05/2008,900.92,,900.92,0.0,0.0,774.32,85.95,85.95,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.859,6.805,0,36.0,On Schedule,0,Low,951
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N12000054,REBUILDING OF COKE OVEN BATTERY NO-6 (BSP)(STEEL AUTHORITY OF INDIA LIMITED (SAIL)),BSP,,01/2010,,01/2010,172.78,,172.78,0.0,0.0,131.95,76.37,76.37,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.764,5.158,0,36.0,On Schedule,0,Low,952
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N24000106,BANGLORE - HOSKOTE MUDBOGAL SECTION NH-4(NATIONAL HIGHWAYS AUTHORITY OF INDIA),NATIONAL HIGHWAYS AUTHORITY OF INDIA,,07/2010,,07/2010,565.0,,1080.0,515.0,91.15,1080.0,100.0,191.15,91.15,0.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.912,1.912,6.339,1,36.0,On Schedule,0,High,953
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106223,"MEHSI TO KOTWA (LMNHP-II), PH.II, KM.480 TO KM.440, NH- 28(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,07/2005,,07/2005,239.0,,317.6,78.6,32.89,317.6,100.0,132.89,32.89,0.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.329,1.329,5.481,1,36.0,On Schedule,0,Medium,954
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240103191,"PURNEA-GOYAKOTA SEC.(EW) (NS & EW-PH-I) KM.419- KM.447, NH-31(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",EW,,07/2004,,07/2004,205.73,,247.7,41.97,20.4,247.7,100.0,120.4,20.4,0.0,Medium,General Execution Delay,,Road Transport & Highways,Rajasthan,1.204,1.204,5.331,1,36.0,On Schedule,0,Medium,955
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N18000037,TR. SYSTEM FOR STARTUP POWER TO DVC AND MAITHON RB(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,04/2010,,04/2010,290.49,,346.8,56.31,19.38,346.8,100.0,119.38,19.38,0.0,Medium,General Execution Delay,,Power & Renewable Energy,Multi-State / Central,1.194,1.194,5.675,1,36.0,On Schedule,0,Medium,956
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,N04000068,CONSTRACTION OF RCC/PRE STRESSD CONCRETE BRIDGE K3(AIRPORT AUTHORITY OF INDIA LIMITED),AIRPORT AUTHORITY OF INDIA LIMITED,,09/2010,,09/2010,213.35,,213.35,0.0,0.0,60.89,28.54,28.54,0.0,0.0,Low,On Schedule,,Civil Aviation,Multi-State / Central,1.0,0.285,5.368,0,36.0,On Schedule,0,Low,957
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,240106240,"MADURAI -KANIAKUMARI SECTION (NS-41/TN) NH-7,KM.80 TO KM.120(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,03/2008,,03/2008,323.36,,323.36,0.0,0.0,189.9,58.73,58.73,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Tamil Nadu,1.0,0.587,5.782,0,36.0,On Schedule,0,Low,958
MAR-2012,2012,MAR,FR_MARCH_2012.pdf,220100330,GUNTUR-GUNTAKAL-KALLURU(GL)(SCR)(SOUTH CENTRAL RAILWAY),GL,,-,,-,458.45,,573.12,114.67,25.01,573.12,100.0,125.01,25.01,0.0,Medium,General Execution Delay,,Railways,Multi-State / Central,1.25,1.25,6.13,1,36.0,On Schedule,0,Medium,959
MAR-2013,2013,MAR,FR_MAR_2013.pdf,240106305,"RAJMARG CHORAHA TO LAKHNANDON,KM 351 TO KM 405.7, NH-26 (NHA(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA,,10/2008,,10/2008,229.91,,289.95,60.04,26.11,289.95,100.0,126.11,26.11,0.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.261,1.261,5.442,1,36.0,On Schedule,0,Medium,960
MAR-2013,2013,MAR,FR_MAR_2013.pdf,240106303,"SAGAR - RAJMARG CHORAHA,KM 211 TO KM 255, NH-26 (NHAI)(NATIONAL HIGHWAYS AUTHORITY OF INDIA)",NHAI,,10/2008,,10/2008,203.43,,256.53000000000003,53.1,26.1,256.53,100.0,126.1,26.1,0.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.261,1.261,5.32,1,36.0,On Schedule,0,Medium,961
MAR-2013,2013,MAR,FR_MAR_2013.pdf,N18000090,04/2012 170.6 68 TRANSMISSION SYSTEM ASSOCIATED WITH KRISHNAPATNAM(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,08/2013,,08/2013,779.21,,779.21,0.0,0.0,756.5,97.09,97.09,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Bihar,1.0,0.971,6.66,0,36.0,On Schedule,0,Low,962
MAR-2013,2013,MAR,FR_MAR_2013.pdf,N18000064,TR. SYSTEM ASSOCIATED WITH CHAMERA III HEP(POWER GRID CORPORATION OF INDIA LIMITED),POWER GRID CORPORATION OF INDIA LIMITED,,07/2011,,07/2011,297.37,,338.93,41.56,13.98,338.93,100.0,113.98,13.98,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.14,1.14,5.698,0,36.0,On Schedule,0,Low,963
MAR-2013,2013,MAR,FR_MAR_2013.pdf,N16000090,INTEGRATED OFFSHORE CRUDE OIL HANDLING FACILITIES(INDIAN OIL CORPORATION LIMITED),INDIAN OIL CORPORATION LIMITED,,06/2012,,06/2012,1492.33,,1492.33,0.0,0.0,1219.5,81.72,81.72,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Multi-State / Central,1.0,0.817,7.309,0,36.0,On Schedule,0,Low,964
